Device,IPv4,IPv6,SysUpTime,Added,Location,Identifier,Description
CTZXx05,10.210.81.83,,248 days 12 hours,2020-07-30 10:50,Andrezieux FR - Europe,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
CTZXx06,10.210.81.85,,454 days 15 hours,2020-07-30 10:50,Andrezieux FR - Europe,CISCO-PRODUCTS-MIB.cat35xxStack,Cisco IOS C3560CX (C3560CX-UNIVERSALK9-M) Version 15.2(7)E RELEASE (fc3)
cz-l3-br-r01,10.52.64.40,,24 days 16 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4321,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
cz-l3-br-r02,10.52.64.41,,24 days 16 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4321,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
cz-l3-br-sia01,10.149.165.186,,24 days 16 hours,2021-11-12 10:34,,FORTINET-FORTIGATE-MIB.fgModel.845,
cz-l3-br-sia02,10.149.165.190,,24 days 16 hours,2021-11-12 10:34,,FORTINET-FORTIGATE-MIB.fgModel.845,
cz-l3-br-sw01,10.52.64.42,,24 days 16 hours,2020-10-19 09:29,//72000//Ostrava//Na rovince 873//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
cz-l3-br-sw02,10.52.64.43,,24 days 16 hours,2020-10-19 09:29,//72000//Ostrava//Na rovince 873//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
C0_AS_Office_1,10.203.96.140,,1 day 19 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_AS_Office_2,10.203.96.141,,1 day 19 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_AS_Office_3,10.203.96.142,,1 day 19 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_BHFS_1,10.226.55.2,,40 days 4 hours,2020-03-25 17:33,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_BHFS_2,10.226.55.3,,40 days 4 hours,2020-03-26 10:20,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_BM_OFFICE_1,10.226.54.2,,40 days 2 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_BM_OFFICE_2,10.226.54.3,,40 days 2 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_BM_OFFICE_3,10.226.54.4,,40 days 2 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_BM_PRODUCTION_1,10.226.54.5,,40 days 2 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_BM_PRODUCTION_2,10.226.54.6,,40 days 2 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_BM_PRODUCTION_3,10.226.54.7,,40 days 2 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_Central_EM_1,10.203.96.178,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E3 RELEASE (fc3)
C0_Central_EM_2,10.203.96.179,,2 days 5 hours,2020-03-31 12:53,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E5 RELEASE (fc2)
C0_CT_RD_1,10.226.55.5,,1 day 19 hours,2020-03-26 10:20,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_EC_OFFICE_1,10.203.96.229,,40 days 3 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2)EX5 RELEASE (fc1)
C0_EC_OFFICE_2,10.203.96.230,,40 days 3 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_EC_OFFICE_3,10.203.96.177,,40 days 3 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_EC_PRODUCTION_1,10.203.96.236,,40 days 3 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_EC_PRODUCTION_2,10.203.96.237,,40 days 3 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_Fluid_Office_1,10.203.96.149,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_Fluid_Office_2,10.203.96.150,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_Fluid_Office_3,10.203.96.151,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_Fluid_Office_4,10.203.96.156,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_Fluid_Office_7,10.203.96.221,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
C0_Fluid_Office_8,10.203.96.222,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
C0_Fluid_Office_9,10.203.96.223,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
C0_Fluid_Office_10,10.226.55.6,,2 days 5 hours,2021-03-29 03:39,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
C0_Fluid_Production_2_1,10.203.96.154,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_Fluid_Production_2_2,10.203.96.155,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E4 RELEASE (fc2)
C0_Fluid_Production_2_3,10.203.96.226,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
C0_Fluid_Production_2_4,10.203.96.227,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
C0_Fluid_Production_2_5,10.203.96.228,,2 days 5 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2a)EX5 RELEASE (fc3)
C0_PCT_Office_2_1,10.203.96.183,,40 days 4 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2)EX5 RELEASE (fc1)
C0_PCT_Office_2_2,10.203.96.184,,40 days 4 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2)EX5 RELEASE (fc1)
C0_PCT_Production_1,10.203.96.185,,40 days 4 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.0(2)EX5 RELEASE (fc1)
C0_VC_Production_6,10.203.96.159,,23 days 18 hours,2019-08-06 07:52,Changshu CN - Asia,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
DBAP001-AMAS-AS-Lager-vorne,10.201.52.131,,,2024-01-19 23:09,AMAS AS Lager vorne,,
DBAP002-AMAS-AS-Lager-hinten,10.201.52.137,,,2024-01-19 23:09,AMAS AS Lager hinten,,
DBAP003-AMAS-VC-Regallager,10.201.52.181,,,2024-01-31 23:10,AMAS-VC-Regallager,,
DBAP004-AMAS-VC-Nacharbeit,10.201.52.149,,,2024-01-31 23:10,AMAS-VC-Nacharbeit,,
DBAP005-Pevso,10.201.52.174,,,2024-02-14 23:09,Pevso,,
DBAP006-Verwaltung-hinten,10.201.52.173,,,2024-02-14 23:09,Verwaltung-hinten,,
DBAP007-Verwaltung-vornemitte,10.201.52.175,,,2024-02-14 23:09,Verwaltung-vorne/mitte,,
DBAP008-Verwaltung-Buero-Pevso,10.201.52.172,,,2024-02-14 23:09,Verwaltung-Buero-Pevso,,
DBAP033-Halle6-vorne,10.201.52.185,,,2024-01-16 23:09,Halle 6 vorne,,
DBAP034-Halle6-hinten-VUK,10.201.52.182,,,2024-02-14 23:09,Halle6-hinten-VUK,,
DBAP035-Halle5-vorne,10.201.52.136,,,2024-01-17 23:08,Halle 5 vorne,,
DBAP036-Halle5-hinten,10.201.52.135,,,2024-01-17 23:08,Halle 5 hinten,,
DBAP037-SDR2,10.201.52.138,,,2024-01-17 23:08,SDR2,,
DBAP038-Halle14-vorne,10.201.52.133,,,2024-01-17 23:08,Halle 14 vorne,,
DBAP039-Halle14-SDR3-Buehne,10.201.52.154,,,2024-01-30 23:07,Halle14-SDR3-Buehne,,
DBAP040-Halle14-Buro-unten-vorne,10.201.52.177,,,2024-01-26 23:08,Halle 14 B ro unten vorne,,
DBAP041-Halle14-Buro-unten-hinte,10.201.52.179,,,2024-01-26 23:08,Halle 14 B ro unten hinten,,
DBAP042-Halle14-Buero-vorne,10.201.52.178,,,2024-01-26 23:08,Halle 14 B ro oben vorne,,
DBAP043Halle14-Buero-oben-hinten,10.201.52.176,,,2024-01-26 23:08,Halle 14 B ro oben hinten,,
DBAP044-Halle13b,10.201.52.130,,,2024-01-17 23:08,Halle 13b,,
DBAP045-Kesselhaus-Aussenwand,10.201.52.180,,,2024-04-16 23:08,Kesselhaus Au enwand,,
DBAP047-Halle11-mitte,10.201.52.139,,,2024-01-18 23:07,Halle 11 mitte,,
DBAP048-Halle12-mitte,10.201.52.183,,,2024-01-25 23:10,Halle 12 mitte,,
dbdap03-01a,10.201.52.167,,,2020-09-03 11:31,Geb. 3,,
dbdap11-01a,10.201.52.166,,,2020-09-03 11:31,Geb.11,,
dbdap13-01a,10.201.52.168,,,2020-09-03 11:31,Geb.13,,
dbdap13-01b,10.201.52.165,,,2020-09-03 11:31,Geb.12,,
dbdap015,10.201.52.145,,,2020-09-03 11:31,default location,,
dbdap016,10.201.52.146,,,2020-09-03 11:31,default location,,
dbdap037,10.201.52.132,,,2020-09-03 11:31,default location,,
DBDAP038,10.201.52.169,,,2021-02-27 01:52,default location,,
dbdap039,10.201.52.170,,,2023-06-21 23:11,Geb.1/1.OG Sekretariat Werkleitung,,
dbdap040,10.201.52.171,,,2023-07-03 23:27,Geb.3 PTG Besprechungsram,,
DBSW070,10.201.48.70,,,2020-09-08 17:33,CT Dannenberg,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
DBSW071,10.201.48.71,,,2021-03-09 17:09,,CISCO-PRODUCTS-MIB.ciscoCat9200LFixedSwitchStack,Cisco IOS Amsterdam Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.3.5 RELEASE (fc2)
DBSW072-PLC,10.201.48.72,,,2020-09-08 17:33,CT Dannenberg,CISCO-PRODUCTS-MIB.cat35xxStack,Cisco IOS C3560CX (C3560CX-UNIVERSALK9-M) Version 15.2(7)E2 RELEASE (fc3)
DBSW074,10.201.48.74,,,2020-09-03 11:31,CT Dannenberg,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
DBSW076,10.201.48.76,,,2021-03-09 17:09,CT Dannenberg,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(2)E7 RELEASE (fc3)
DBSW078,10.201.48.78,,,2020-09-03 11:31,CT Dannenberg,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
DBSW087-PLC,10.201.48.87,,,2020-09-03 11:31,,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Amsterdam Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.3.4 RELEASE (fc3)
DBSW088-PLC,10.201.48.88,,,2020-09-03 11:31,,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Cupertino Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.7.1 RELEASE (fc5)
DBSW091-PLC,10.201.48.91,,,2020-09-03 11:31,,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Cupertino Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.7.1 RELEASE (fc5)
DBSW092,10.201.48.92,,,2021-04-27 07:32,,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Amsterdam Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 17.3.5 RELEASE (fc2)
DBSW097,10.201.48.97,,,2020-09-03 11:31,,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
DBSW100,10.201.48.100,,,2021-03-09 17:09,CT Dannenberg,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
DBSW104-PLC,10.201.48.104,,,2021-03-09 17:09,CT Dannenberg,CISCO-PRODUCTS-MIB.ciscoIE20008TCG,Cisco IOS IE2000 (IE2000-UNIVERSALK9-M) Version 15.2(4)EA9 RELEASE (fc2)
DBSW107,10.201.48.107,,,2021-08-02 10:52,CT Dannenberg,CISCO-PRODUCTS-MIB.cat35xxStack,Cisco IOS C3560CX (C3560CX-UNIVERSALK9-M) Version 15.2(7)E2 RELEASE (fc3)
DBSW108-PLC,10.201.48.108,,32 days 22 hours,2021-03-09 17:09,CT Dannenberg,CISCO-PRODUCTS-MIB.ciscoIE10004PTSLM,IE1000 Industrial Ethernet Switch ie1000-universalk9 version 1.3#2016-07-21T20:19:37+00:00 (firmware IE1000 Version saturn-1.0.2)
DBSW109,10.201.48.109,,,2020-09-08 17:33,CT Dannenberg,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
DBSW111,10.201.48.111,,,2020-09-03 11:31,CT Dannenberg,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
DBSW113-PLC,10.201.48.113,,,2020-09-08 17:33,,CISCO-PRODUCTS-MIB.ciscoCat9200FixedSwitchStack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT9K_LITE_IOSXE) Version 16.12.3a RELEASE (fc1)
DBSW114,10.201.48.114,,,2020-09-03 11:31,CT Dannenberg,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
DBSW117,10.201.48.117,,,2020-09-03 11:31,CT Dannenberg,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
DBSW122,10.201.48.122,,,2020-09-03 11:31,,CISCO-PRODUCTS-MIB.cat38xxstack,Cisco IOS Gibraltar Catalyst L3 Switch (CAT3K_CAA-UNIVERSALK9-M) Version 16.12.8 RELEASE (fc1)
DBSW254,10.201.48.126,,,2020-09-03 11:31,Dannenberg-GHV1,CISCO-PRODUCTS-MIB.cat38xxstack,Cisco IOS Fuji Catalyst L3 Switch (CAT3K_CAA-UNIVERSALK9-M) Version 16.9.3a RELEASE (fc2)
DBWLC002,10.201.48.110,,32 days 20 hours,2021-06-16 08:27,CT Dannenberg,CISCO-PRODUCTS-MIB.cisco3504WLC,Cisco Controller
de-bb-br-r01,10.170.160.11,,138 days 10 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4431,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-bb-br-r02,10.170.160.12,,138 days 11 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4431,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-bb-br-sia01,10.149.165.10,,96 days 10 hours,2022-01-21 12:24,,FORTINET-FORTIGATE-MIB.fgModel.845,
de-bb-br-sia02,10.149.165.14,,98 days 11 hours,2022-01-21 12:24,,FORTINET-FORTIGATE-MIB.fgModel.845,
de-bb-br-sw01,10.170.161.116,,431 days 16 hours,2020-10-19 09:29,//7422//Bad Blankenburg//Gustav-Toepfer-Strasse 4//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-bb-br-sw02,10.170.161.117,,431 days 16 hours,2020-10-19 09:29,//7422//Bad Blankenburg//Gustav-Toepfer-Strasse 4//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-be-br-r01,10.250.32.210,,68 days 22 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4351,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-be-br-r02,10.250.32.211,,99 days 3 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4351,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-be-br-sia01,10.149.165.130,,96 days 10 hours,2022-03-28 09:51,,FORTINET-FORTIGATE-MIB.fgModel.845,
de-be-br-sia02,10.149.165.134,,98 days 11 hours,2022-03-28 09:51,,FORTINET-FORTIGATE-MIB.fgModel.845,
de-be-br-sw01,10.250.32.212,,99 days 3 hours,2020-10-19 09:29,//15366//Dahlwitz//Digitalstr. 4-6//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-be-br-sw02,10.250.32.213,,99 days 3 hours,2020-10-19 09:29,//15366//Dahlwitz//Digitalstr. 4-6//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-bn-br-igafw01,10.201.25.140,,,2020-10-20 13:29,EU TECH,CISCO-PRODUCTS-MIB.ciscoFpr1010td,Cisco Adaptive Security Appliance Version 9.16(3)19
de-db-br-r01,10.201.48.118,,32 days 20 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4331,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-db-br-r02,10.201.48.119,,32 days 20 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4331,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-db-br-sia01,10.149.164.250,,32 days 21 hours,2021-09-30 05:06,,FORTINET-FORTIGATE-MIB.fgModel.845,
de-db-br-sia02,10.149.164.254,,32 days 21 hours,2021-09-30 05:06,,FORTINET-FORTIGATE-MIB.fgModel.845,
de-db-br-sw01,10.201.48.123,,32 days 20 hours,2020-10-19 09:29,//29451//Dannenberg//Continentalstr 1//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-db-br-sw02,10.201.48.124,,32 days 20 hours,2020-10-19 09:29,//29451//Dannenberg//Continentalstr 1//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-ei-br-igafw01,10.201.41.10,,,2020-10-20 13:29,EU TECH,CISCO-PRODUCTS-MIB.ciscoFpr1010td,Cisco Adaptive Security Appliance Version 9.16(3)19
de-ei-br-r01,10.149.163.49,,138 days 10 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoC83001N1S4T2X,Cisco IOS Cupertino c8000be (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-ei-br-r02,10.149.163.53,,138 days 11 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoC83001N1S4T2X,Cisco IOS Cupertino c8000be (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-ei-br-sia01,10.149.163.50,,96 days 10 hours,2021-09-30 05:06,,FORTINET-FORTIGATE-MIB.fgModel.845,
de-ei-br-sia02,10.149.163.54,,98 days 11 hours,2021-09-30 05:06,,FORTINET-FORTIGATE-MIB.fgModel.845,
de-ei-br-sw01,10.201.38.242,,134 days 15 hours,2020-10-19 09:29,//73054//Eislingen//Ulmer Str. 94//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-ei-br-sw02,10.201.38.243,,445 days 12 hours,2020-10-19 09:29,//73054//Eislingen//Ulmer Str. 94//0//0//0,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-ga-br-r01,10.246.23.50,,130 days 21 hours,2023-02-24 02:21,,CISCO-PRODUCTS-MIB.ciscoISR4321,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-ga-br-sw01,10.246.23.51,,,2023-02-24 02:21,CT Kohren-Salias,CISCO-PRODUCTS-MIB.cat35xxStack,Cisco IOS C3560CX (C3560CX-UNIVERSALK9-M) Version 15.2(7)E3 RELEASE (fc3)
de-hh-br-r01,10.210.9.245,,105 days 17 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4431,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-hh-br-r02,10.210.9.246,,105 days 17 hours,2020-10-19 09:29,,CISCO-PRODUCTS-MIB.ciscoISR4431,Cisco IOS Cupertino ISR (X86_64_LINUX_IOSD-UNIVERSALK9-M) Version 17.9.4a RELEASE (fc3)
de-hh-br-sia01,10.149.161.18,,96 days 10 hours,2022-03-28 09:51,,FORTINET-FORTIGATE-MIB.fgt100,
de-hh-br-sia02,10.149.161.22,,96 days 6 hours,2022-03-28 09:51,,FORTINET-FORTIGATE-MIB.fgt100,
de-hh-br-sw01,10.210.9.247,,105 days 17 hours,2020-10-19 09:29,//21079//Hamburg//Hannoversche Str. 100//Gebaeude41//216//LANRack3,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-hh-br-sw02,10.210.9.248,,105 days 17 hours,2020-10-19 09:29,//21079//Hamburg//Hannoversche Str. 100//Gebaeude41//216//LANRack3,CISCO-PRODUCTS-MIB.cat29xxStack,Cisco IOS C2960X (C2960X-UNIVERSALK9-M) Version 15.2(4)E7 RELEASE (fc2)
de-hn-br-igafw01,10.144.176.70,,,2023-08-26 01:41,,CISCO-PRODUCTS-MIB.ciscoFpr1010td,Cisco Adaptive Security Appliance Version 9.18(3)55
